OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize,EmpDen_surrogate,Population_surrogate,DestScore_surrogate
1604,1604-tram,tram,919-tram,328306.0418,5824868.957,600,145.9311607,12,0.158026236,0.022817601,0.609136881,45,0,0,4.085070333,0,0,0,2862.345707,0,33532.83018,30,45.92307692,29.69230769,0,59.69230769,150,0.030239716,0.513145536,0.61,-0.242,-0.080241627,0.48854298,3.203724016,631.8160102,2862.345707,3
1599,1599-tram,tram,920-tram,328626.9733,5825277.485,600,291.8623213,2.9,0.052938481,0.026460176,0.447024187,67,0,0,4.215514082,0,0,0,2995.43968,0,31607.77627,59.69230769,22,0,0,59.69230769,150,0.030555407,0.428318567,1.27,-0.213,-0.399576449,0.495064084,3.077282097,598.234809,2995.43968,6
1598,1598-tram,tram,921-tram,328819.9918,5825698.999,600,291.8623213,99.1,0.105043778,0.056296612,0.539732564,78,0,0,4.03361957,0,0,0,2706.361997,0,31635.11741,59.69230769,45.38461538,0,0,59.69230769,150,0.042287549,0.406786508,1.86,-0.147,-0.752957986,0.48854298,2.836243624,614.5120801,2706.361997,6
1594,1594-tram,tram,922-tram,328865.9783,5825905.988,600,291.8623213,26.4,0.103640026,0.069098792,0.526770193,73,0,0,4.009515224,0,0,0,2638.633901,0,31446.10406,59.69230769,11.15384615,0,0,59.69230769,150,0.051064901,0.402151357,1.81,-0.123,-0.774308937,0.48854298,2.782274282,643.382579,2638.633901,7
1593,1593-tram,tram,923-tram,328929.9947,5826171.019,600,291.8623213,48.5,0.108409131,0.08003486,0.490111745,74,0,0,3.989869223,0,0,0,2486.128816,0,31359.99736,59.76923077,45.30769231,0,0,59.76923077,150,0.053885229,0.394646859,1.66,-0.0574,-0.883143702,0.48854298,2.750346734,656.5455009,2486.128816,7
1589,1589-tram,tram,924-tram,329229.9836,5826619.491,600,291.8623213,17.8,0.067877555,0.095661788,0.372804274,47,0,0,3.817168727,0,0,0,2298.374519,0,33868.88431,59.84615385,45.30769231,0,0,59.84615385,150,0.028768762,0.369816185,1.33,0.00174,-0.925544029,0.507585654,2.887995386,683.1595743,2298.374519,5
1588,1588-tram,tram,925-tram,329533.4961,5827033.5,600,291.8623213,23.7,0.004144417,0.110035266,0.513318492,65,0,0,3.696813689,0,0,0,1811.852611,0,33930.082,59.69230769,45.30769231,0,0,59.69230769,150,0.025915823,0.403148944,1.16,0.116,-1.208716344,0.524612242,3.134578297,680.183617,1811.852611,6
1585,1585-tram,tram,926-tram,329717.0037,5827632.017,600,486.0321549,76.7,0,0.143500409,0.55752422,65,0,0,3.476070203,0,0,0,1303.084102,0,34675.39482,29.53846154,125.3076923,30.07692308,0,59.61538462,150,0.039450902,0.429258112,1.31,0.184,-1.494120091,0.48854298,2.855624999,740.6610768,1303.084102,5
1584,1584-tram,tram,927-tram,329717.9673,5827717.958,600,486.0321549,206.7,0,0.137053419,0.551453199,70,0,0,3.390124402,0,0,0,1313.203186,0,21061.19679,30.07692308,209.9230769,29.53846154,0,59.61538462,150,0.040432891,0.420745752,0.966,0.149,-1.273852991,0.48854298,2.811268962,717.785255,1313.203186,5
2232,2232-tram,tram,928-tram,329761.0384,5828034.001,600,486.0321549,27,0.000914065,0.065490057,0.563903605,78,0.168764148,0,3.073697414,0,0,0,1779.293315,0,20908.63448,59.53846154,111.1538462,0,0,59.53846154,150,0.033236201,0.351833142,0.902,0.0222,-0.969835878,0.511302967,2.796274105,499.0444092,1779.293315,5
636,636-train,train,5-train,341812.9566,5753352.037,800,16.41597584,2.3,0.125464445,0.017082909,0.544269832,44,0,0,5.146113321,0,0,0.000472226,910.55167,0,2132.51582,18.92307692,8,0,0,18.92307692,300,0.008545194,0.146690014,-1.85,0.0638,-0.27314188,0.568936853,2.659372643,71.22456121,910.55167,1
632,632-train,train,6-train,340765.0406,5755179.036,800,39.9497772,6.2,0.006662512,0.016946787,0.303873793,45,0.304116585,0,3.496429085,0,0,0.000316411,917.9284932,0,1470.306732,19.07692308,3.923076923,0,0,19.07692308,500,0.008361771,0.158053594,-1.5,0.0737,-0.448267677,0.577147337,2.664541793,71.2245604,917.9284932,3
615,615-train,train,9-train,340364.0072,5767609.996,800,37.77806661,23.5,0.187480645,0.012217897,0.570772987,84,0.152925338,0,8.077400974,0,0,0.002195874,1064.88905,0,695.265415,19.15384615,14.92307692,0,0,19.15384615,500,0.00407332,0.200742065,0.218,0.0908,-1.177466354,0.589188397,2.497455117,54.62118097,1064.88905,6
489,489-train,train,31-train,335794.9751,5776661.007,800,3546.9398,1696.9,0.352470588,0.238199673,0.660585091,161,0,1,0.177686821,1,0,0.003339551,1508.747783,0.017690174,22071.68618,198.3846154,191.7692308,0,0,198.3846154,300,0.043234892,0.229933023,2.89,0.409,-2.215315939,0.542092051,2.266779076,1301.434672,1508.747783,7
483,483-train,train,32-train,336547.9701,5779035.003,800,996.0176745,191.9,0.152529566,0.054036044,0.569580712,86,0,0,2.437445536,0,0,0.003298253,1735.023662,0,24989.68864,153,56.76923077,0,0,153,300,0.034076189,0.244671621,0.569,0.00049,-0.807576232,0.562462441,2.292522966,474.9756871,1735.023662,4
477,477-train,train,33-train,335888.9646,5780989.004,800,1167.985428,14,0.035252653,0.046133725,0.508275313,57,0,1,4.227776514,0,0,0.002329256,2030.739099,0,25164.81293,152.8461538,15.07692308,0,0,152.8461538,500,0.020501877,0.276821899,0.415,-0.0743,-0.541436276,0.596818286,2.543090125,478.4422202,2030.739099,6
588,588-train,train,62-train,349240.0015,5781745.034,800,2791.558846,786.8,0.220509303,0.095280623,0.526848067,74,0,1,1.085081192,0,0,0.001265131,2221.061146,0,15673.54599,78,168.1538462,0,0,78,300,0.026844243,0.153561521,-0.787,-0.0924,0.135320781,0.556785457,2.867070616,540.5529394,2221.061146,3
594,594-train,train,63-train,347698.9663,5783996.052,800,1118.557677,57.8,0,0.057283689,0.666654626,61,0,0,3.575927775,0,0,0.000803046,1522.688824,0,13542.14923,77.53846154,23,0,0,77.53846154,300,0.026014494,0.242166123,-0.883,-0.00217,-0.349693161,0.59788169,3.210143179,269.2349064,1522.688824,3
640,640-train,train,215-train,362970.9985,5785123.052,800,1433.264597,83.6,0,0.020220897,0.587119839,136,0,1,2.201314845,0,0,0.002995768,2627.11606,0,10206.0461,83.53846154,30.61538462,0,0,83.53846154,500,0.043611923,0.329742066,-1.22,-0.318,0.65226869,0.614222977,3.225842125,162.2487837,2627.11606,4
637,637-train,train,214-train,346404.9896,5786376.02,800,1490.457781,176.8,0.022878173,0.037873058,0.35688514,91,0,1,2.998418426,0,0,0.00000398,2536.764418,0,16561.09327,76.84615385,88.46153846,0,0,76.84615385,500,0.048969852,0.425312473,-1.03,-0.218,0.417962543,0.620029317,3.526242571,418.4597482,2536.764418,4
460,460-train,train,36-train,334702.9705,5786745.042,800,1726.297253,257.7,0.071645184,0.029092069,0.358959667,85,0.357484854,1,0.046159954,1,0,0.0000714,3116.678433,0,30786.98165,156.6923077,43.84615385,0,0,156.6923077,500,0.039616998,0.35648874,0.334,-0.404,0.444260591,0.609101803,2.310546087,394.7144128,3116.678433,5
567,567-train,train,58-train,356640.0222,5787285.04,800,1103.951805,50.9,0.148629479,0.049661335,0.630451214,36,0,0,2.85691262,0,0,0.011752103,545.5704258,0,9080.733781,84.30769231,43.30769231,0,0,84.30769231,500,0.025836569,0.258003354,0.0917,0.235,-1.537113877,0.60257124,2.619714579,131.3788411,545.5704258,5
454,454-train,train,37-train,334013.0399,5788274.003,800,1102.991958,103.6,0.016293314,0.014117688,0.263908656,61,0.485517691,0,1.7232182,0,0,0.000356431,3199.637615,0.049924321,30786.98165,155.8461538,48.07692308,0,0,155.8461538,500,0.028977247,0.372356512,0.0886,-0.419,0.531635879,0.606320697,2.69898471,358.2500229,3199.637615,4
572,572-train,train,59-train,354833.9919,5788410.032,800,3315.551807,0.1,0.089888996,0.061033953,0.520971065,74,0,1,1.126047911,0,0,0.00214783,1591.488326,0,11957.6799,84.15384615,15,0,0,84.15384615,300,0.021291687,0.344467428,-0.268,0.0122,-0.52316506,0.567407483,2.372995011,415.256441,1591.488326,4
451,451-train,train,38-train,333428.0332,5789465.022,800,854.8546472,0.2,0.013801124,0.017337329,0.338285666,78,0.318668073,0,2.611711514,0,0,0.000528219,2600.066085,0,30962.31085,156.3846154,0.692307692,0,0,156.3846154,500,0.025856766,0.45007413,0.574,-0.262,-0.187318319,0.594209638,2.74788822,358.0950488,2600.066085,6
578,578-train,train,60-train,351143.9655,5789742.034,800,2434.331636,582.6,0.145163185,0.472513086,0.745991577,79,0,1,0.668242845,0,0,0.00130321,1186.943115,0,38302.99209,84.23076923,53.38461538,0,0,84.23076923,300,0.044703254,0.259334058,0.826,0.469,-1.543566144,0.534045889,2.539636203,1082.876562,1186.943115,7
583,583-train,train,61-train,348122.0171,5790804.043,800,1993.374263,450.1,0.779531155,0.551121478,0.380433886,24,0.267745992,1,1.802985652,0,0,0.002624057,242.9522644,0,28027.16591,84.76923077,105,0,0,84.76923077,300,0.109285647,0.268223689,-0.962,0.52,-1.347423827,0.564582868,3.329085675,1178.418674,242.9522644,1
457,457-train,train,39-train,332108.9687,5791728.994,800,2538.343693,172,0.062250879,0.050858565,0.569342892,129,0,1,0.093590124,1,0,0.003741441,2447.436326,0,28688.55996,162.9230769,49.69230769,0,0,162.9230769,650,0.039096215,0.429964342,1.32,-0.1,-0.651472333,0.641166407,2.403279238,763.6547792,2447.436326,7
463,463-train,train,40-train,331083.0159,5793206.981,800,1525.29985,41.1,0.038841153,0.037603028,0.270950928,116,0,0,1.581942764,0,0,0,3447.089995,0.412787675,51647.13885,162.9230769,26.76923077,0,0,162.9230769,650,0.023978356,0.47101266,0.502,-0.386,0.509637912,0.571476031,2.598004164,777.1925547,3447.089995,5
600,600-train,train,64-train,342790.9678,5793785.99,800,7338.494817,3684.7,0.065678362,0.065647326,0.724386432,189,0,1,0.530022718,1,0,0.007064295,2271.919694,0,49402.97048,232.6153846,309.9230769,0,0,232.6153846,150,0.065156233,0.337408608,1.88,0.0826,-1.217666547,0.54955409,3.036893754,1062.673256,2271.919694,7
469,469-train,train,41-train,330077.008,5794431.045,800,3364.802639,703.5,0.2113088,0.12651847,0.484043205,136,0,0,0.064370976,1,0,0.003001941,3276.804274,0,51451.2089,162.9230769,127,0,0,162.9230769,500,0.041603356,0.471219669,1.7,-0.159,-0.187164572,0.610291617,2.266779076,1098.119183,3276.804274,6
606,606-train,train,65-train,341173.9767,5795054.948,800,992.4962381,54.2,0.134405484,0.034159942,0.639219823,76,0.158113283,0,1.912998302,0,0,0.005959681,2164.137674,0,33503.742,188,33.92307692,0,0,188,150,0.066933154,0.319245707,0.185,-0.0963,-0.409778934,0.516287769,3.166148247,534.9718278,2164.137674,5
474,474-train,train,42-train,329110.0061,5796099.989,800,2979.519941,210,0.227729096,0.150009089,0.615138866,111,0.01545703,1,0.124369732,1,0,0.004569483,2808.706883,0,88771.46211,164.5384615,54.76923077,0,0,164.5384615,650,0.030934263,0.499919474,1.4,0.000317,-0.474243341,0.606661504,2.388638796,1310.517114,2808.706883,6
612,612-train,train,66-train,339862.0234,5796252.993,800,2913.395693,94.1,0.081816903,0.015069488,0.56431757,43,0,0,0.144325949,1,0,0.004477621,3452.82923,0,50176.24638,198.7692308,0,0,0,198.7692308,150,0.066697952,0.405934872,0.794,-0.449,0.355767207,0.527299702,2.749740867,437.959438,3452.82923,7
3,3-train,train,124-train,324678.968,5797818.019,800,2987.305945,309.7,0.062329728,0.03741124,0.480200211,112,0,1,0.03080846,1,0,0.004603111,2792.714532,0,57811.52755,102.3846154,53.38461538,0,0,102.3846154,650,0.027861295,0.575892486,1.34,-0.191,-0.432335621,0.566480377,2.627958102,784.0959044,2792.714532,7
509,509-train,train,48-train,327953.0178,5798099.001,800,1743.042441,154.4,0.092052661,0.099014239,0.410532624,54,0,1,1.47417276,0,0,0.004211892,3000.040818,0,68441.73844,152.6923077,40.38461538,0,0,152.6923077,500,0.044430905,0.48580795,0.407,-0.148,0.173753432,0.606480319,2.522150625,1189.965944,3000.040818,4
617,617-train,train,89-train,337760.0154,5798178.976,800,4685.338293,1833.4,0.239873432,0.115310626,0.546759939,87,0,1,0.131851783,1,0,0.016350629,2478.737764,0,80081.94916,198.2307692,67.61538462,0,0,198.2307692,100,0.025738027,0.383440006,2.1,0.0637,-1.222224284,0.48854298,3.395765027,874.5446706,2478.737764,7
514,514-train,train,125-train,324378.0382,5799182.98,800,2082.362287,195.5,0.084696018,0.064911848,0.472451775,101,0,0,0.102001865,1,0,0.002469067,2856.256295,0,57777.2364,102.9230769,44.53846154,0,0,102.9230769,650,0.034663014,0.590227021,1.7,-0.177,-0.566570178,0.577048606,2.614342514,696.3305989,2856.256295,7
549,549-train,train,113-train,327468.9742,5799651.031,800,2372.552113,436.6,0.224030625,0.07841583,0.531016979,118,0,0,0.078513214,1,0,0.001264658,3151.523215,0,67186.9944,155.3846154,77.30769231,0,0,155.3846154,500,0.062690806,0.495605825,0.689,-0.225,0.171009128,0.586035524,2.521200594,982.0531124,3151.523215,5
611,611-train,train,91-train,334811.9693,5800875.95,800,5083.20928,1996,0.145086516,0.085706601,0.451139668,95,0,0,0.128369033,1,0,0.012413066,2906.516633,0,127497.5513,177.3076923,95,0,0,177.3076923,150,0.031079154,0.594830144,1.36,0.296,-0.636004504,0.518261971,3.077225304,3124.56176,2906.516633,7
543,543-train,train,115-train,327451.9892,5801529.952,800,2534.616909,427.7,0.090250925,0.077177855,0.386641392,84,0,1,0.092927404,1,0,0.001238741,3446.373269,0,69610.85506,154.6153846,39.46153846,0,0,154.6153846,500,0.053958678,0.565443875,0.931,-0.277,0.206076373,0.561790768,2.827227756,923.8056046,3446.373269,5
508,508-train,train,127-train,323868.9913,5801708.045,800,2327.078079,196.4,0.065165984,0.113323201,0.279876081,77,0,0,0.171870026,1,0,0,2789.592008,0,295551.6613,103.3846154,65.07692308,0,0,103.3846154,800,0.034606391,0.599994689,1.84,-0.0141,-0.74768913,0.562191138,2.650940677,1159.970976,2789.592008,6
540,540-train,train,116-train,327550.0024,5802322.004,800,1682.720506,65.5,0.04228322,0.065386459,0.242435147,102,0,1,0.887663822,0,0,0.00438015,4060.536539,0,152827.0716,155.1538462,17.53846154,0,0,155.1538462,500,0.056787113,0.596545357,0.233,-0.458,0.990807517,0.558621596,2.991044258,911.5283728,4060.536539,4
608,608-train,train,92-train,333183.9713,5802360.037,800,5968.169167,2960.6,0.466606873,0.215498288,0.619845591,73,0.368203682,1,1.677426189,0,0,0.003072755,1224.739138,0,114335.676,177.2307692,101.4615385,0,0,177.2307692,300,0.037794404,0.516324258,0.96,0.332,-1.524671829,0.592266655,2.597682919,1102.86383,1224.739138,5
505,505-train,train,128-train,324398.9966,5802857.024,800,2479.121514,81.4,0.057430286,0.085720588,0.290556077,112,0,0,0.108848331,1,0,0.0000148,3582.576775,0,295472.9723,102.2307692,68.61538462,0,0,102.2307692,650,0.03560816,0.590877786,1.44,-0.259,0.094364792,0.615913929,2.610744025,1125.852872,3582.576775,6
593,593-train,train,97-train,294357.9989,5802770.005,800,4161.357971,1320.7,0.353734647,0.011446106,0.654316636,124,0,1,0.328560655,1,0,0.003831306,1795.430085,0,22494.43134,84.15384615,262.2307692,0,0,84.15384615,300,0.049255908,0.279431928,1.08,-0.0616,-1.04433385,0.561228431,2.660084128,150.9860016,1795.430085,6
553,553-train,train,20-train,355415.9749,5802995.01,800,1287.077552,346.7,0.038033943,0.009064062,0.407550742,55,0,1,7.538937731,0,0,0.000115198,818.2422215,0,8173.085588,73,65.53846154,0,0,73,500,0.023512059,0.424029889,0.03,0.145,-1.293045898,0.564079966,2.785725641,36.91010602,818.2422215,5
537,537-train,train,117-train,327648.964,5803111.963,800,2841.14613,483.7,0.046310258,0.060190716,0.33240583,104,0.111383302,1,1.546604323,0,0,0.003520296,4093.986957,0,152827.0716,155.1538462,49.69230769,0,0,155.1538462,500,0.065511841,0.610088052,1.04,-0.478,0.725115589,0.575411241,2.60580689,892.3904348,4093.986957,6
547,547-train,train,21-train,354333.0362,5803085.055,800,262.6605169,0.9,0.014465154,0.016695209,0.304419491,35,0.273281434,0,6.501416021,0,0,0,1184.463564,0.02871577,7884.104319,72.53846154,1.538461538,0,0,72.53846154,500,0.023011538,0.362305204,-0.368,0.0547,-0.812156574,0.536827354,2.780489246,123.7366161,1184.463564,3
605,605-train,train,93-train,331924.0112,5803516.016,800,6184.30223,3248.3,0.199057328,0.074782535,0.482211686,114,0.105826637,1,0.178604598,1,0,0.010333993,2963.692119,0,167023.4828,275.6923077,243.8461538,0,0,275.6923077,300,0.041226678,0.586792669,1.54,-0.143,-0.443392008,0.570194063,2.699175902,942.8169758,2963.692119,6
541,541-train,train,22-train,353298.9688,5803557.996,800,580.5561947,29.6,0.026973763,0.020933469,0.385197034,60,0.317969431,0,5.364607639,0,0,0,1198.266858,0.000641531,7983.245088,73,19.92307692,0,0,73,500,0.012996798,0.369957605,0.389,0.0785,-1.187991677,0.553547802,2.813993364,158.5104026,1198.266858,6
502,502-train,train,129-train,324516.9616,5803769.008,800,1932.250421,238.1,0.054600916,0.105991371,0.295675584,99,0.292662734,0,0.994620515,0,0,0,3435.24904,0,295246.7969,102.2307692,32.23076923,0,0,102.2307692,650,0.040755612,0.613779675,0.938,-0.191,0.203354836,0.591883919,2.642406789,1299.849585,3435.24904,5
602,602-train,train,94-train,330972.9917,5804106.033,800,924.5941456,141,0.028942533,0.034023504,0.246070808,93,0.418073851,1,1.080430747,0,0,0,3774.603946,0,310937.5807,163.1538462,24.46153846,0,0,163.1538462,500,0.033948428,0.59371709,0.529,-0.496,0.777552052,0.567388917,2.559413719,631.2843515,3774.603946,5
599,599-train,train,95-train,330060.0107,5804607.036,800,2878.277324,35,0.036834866,0.042894133,0.251759304,94,0.721314442,1,0.923458479,0,0,0,4930.874531,0,310739.3808,275.7692308,7.461538462,0,0,275.7692308,500,0.048930529,0.640835514,0.685,-0.779,1.673076225,0.595263244,2.408558461,709.3860558,4930.874531,5
590,590-train,train,98-train,297817.0055,5804644.02,800,4460.004008,868.5,0.153255969,0.172469513,0.699827424,72,0,1,0.184167538,1,0,0.002721698,1530.475416,0,22303.73146,83.23076923,141.7692308,0,0,83.23076923,150,0.035974927,0.368473162,0.716,0.143,-1.160168167,0.504173421,2.949967276,504.251569,1530.475416,6
480,480-train,train,43-train,351183.9841,5804742.967,800,909.3748235,205.3,0.069186961,0.192527289,0.535731074,60,0.35990767,0,2.965083585,0,0,0.004067292,939.8569936,0,30615.78535,75.92307692,47.30769231,0,0,75.92307692,300,0.022613607,0.34218085,0.0226,0.253,-1.253960544,0.573168572,2.892788562,553.1573974,939.8569936,4
596,596-train,train,96-train,329276.9933,5805030.053,800,3075.669005,87.7,0.11365253,0.090195775,0.356502676,83,0,1,0.223406128,1,0,0,4967.997521,0,306377.6514,176.9230769,16.76923077,0,0,176.9230769,500,0.038458334,0.654270202,1.18,-0.635,1.3865557,0.588240644,2.440612288,1007.658156,4967.997521,6
499,499-train,train,130-train,324201.0109,5805088.013,800,3591.774534,275.5,0.103497887,0.113620895,0.449148591,106,0,0,0.279782681,1,0,0.000390325,3782.400179,0,290941.0222,102.3846154,103.3076923,41.69230769,0,144.0769231,800,0.056547011,0.604774183,1.91,-0.192,0.03308577,0.63622373,2.430401574,1504.504532,3782.400179,6
486,486-train,train,44-train,350081.9774,5805940.999,800,1781.089317,534.8,0.054858661,0.038634928,0.320284446,94,0.358943572,1,1.735958077,0,0,0.013298188,1744.665328,0,29847.7373,75.46153846,48.15384615,0,0,75.46153846,300,0.017948786,0.329471486,0.853,-0.0231,-0.950071406,0.594185847,2.380148205,356.980784,1744.665328,7
515,515-train,train,49-train,338363.0395,5805962.009,800,5751.183506,2764.5,0.212230406,0.110606838,0.461842209,108,0,1,0.237098881,1,0,0.008861383,2228.470221,0,58092.04374,123.6923077,187.0769231,0,0,123.6923077,150,0.019964502,0.583519642,1.17,0.0717,-0.882542834,0.523700077,2.930300805,1034.998771,2228.470221,6
496,496-train,train,131-train,323682.0378,5806059.048,800,2542.117693,32.4,0.032508165,0.044006012,0.273134507,132,0,0,0.843225389,0,0,0,6572.128888,0,505608.6776,102.8461538,16.23076923,0,0,102.8461538,650,0.062895255,0.574054944,0.747,-1.1,2.889211727,0.616638927,2.469180367,1176.218635,6572.128888,6
531,531-train,train,119-train,327845.0182,5805975.052,800,14482.14273,1099.4,0.068754371,0.140509999,0.713449967,81,0.299028226,0,0.128371338,1,0,0.003270593,2607.771722,0,533444.6033,404.4615385,70.92307692,49.23076923,0,453.6923077,300,0.032117297,0.669299385,1.63,0.0288,-0.768771614,0.51725243,2.538822594,1219.53484,2607.771722,7
520,520-train,train,50-train,337275.9579,5806303.958,800,3218.76885,83.9,0.032328349,0.090611075,0.27838671,109,0,0,1.355536653,0,0,0.010224821,2682.032606,0,54689.36866,123.9230769,24.84615385,0,0,123.9230769,300,0.029563467,0.629727156,0.787,-0.0556,-0.328157379,0.555057489,2.836065985,1086.065242,2682.032606,5
646,646-train,train,217-train,301870.0238,5806232.037,800,6263.451323,1372.1,0.156588622,0.289180531,0.55989224,37,0,1,0.33801492,1,0,0.002212963,413.4356903,0,16819.12412,83.69230769,137.1538462,0,0,83.69230769,650,0.058137067,0.599465609,-0.181,0.418,-1.579631646,0.601340199,3.42806956,803.8540847,413.4356903,3
526,526-train,train,51-train,335363.0262,5806374.029,800,2864.759318,334.6,0.045889992,0.063782512,0.344515824,104,0.139423139,0,0.186275094,1,0,0.01549837,2183.148995,0,54295.42683,123.8461538,70.38461538,0,0,123.8461538,500,0.019601113,0.60428956,0.495,-0.0135,-0.524008628,0.580198863,2.713786134,887.1206279,2183.148995,6
581,581-train,train,15-train,332071.9971,5806402.024,800,1845.632262,573.3,0.109109512,0.230041553,0.559947509,70,0.357735792,0,1.465544466,0,0,0.001087469,2225.837837,0,76803.09379,101.3076923,43.23076923,0,0,101.3076923,300,0.041165424,0.50631611,0.486,0.122,-0.549500499,0.523159375,2.758911719,1006.298681,2225.837837,5
585,585-train,train,100-train,303036.9617,5806621.993,800,1087.407017,7.5,0.127383151,0.143539283,0.487094807,63,0,0,1.307731566,0,0,0.006245988,673.6130461,0,7776.890435,81.84615385,19.69230769,0,0,81.84615385,300,0.050333778,0.331788151,0.3,0.333,-1.602867901,0.571734415,3.008537211,711.9502599,673.6130461,5
580,580-train,train,102-train,309094.0239,5806704.956,800,980.2329892,195.8,0.071895838,0.019200179,0.411268791,85,0.200032505,0,0.151590834,1,0,0,2501.916844,0,21657.12798,74.69230769,49.15384615,0,0,74.69230769,500,0.039002579,0.422844035,1.41,-0.212,-0.59899588,0.602668975,2.351828247,387.7481122,2501.916844,6
575,575-train,train,16-train,333954.9854,5806529.043,800,1733.070325,125.9,0.010093737,0.090210831,0.332295699,84,0,0,1.517770772,0,0,0.000945879,2533.448556,0.198025077,107596.2366,102,12.30769231,0,0,102,500,0.024005721,0.573143911,-0.41,-0.101,0.208396914,0.591688898,2.6286801,994.2418787,2533.448556,3
498,498-train,train,164-train,315752.973,5806789.99,800,541.2973164,6.5,0.063249135,0.08366619,0.706069432,88,0,0,1.220168671,0,0,0.003131963,1756.690416,0,3997.927597,74.92307692,50.76923077,0,0,74.92307692,650,0.033936337,0.565692503,0.533,0.0884,-0.857030684,0.58417562,2.614107259,872.3544854,1756.690416,5
582,582-train,train,101-train,307668.0371,5806892.055,800,855.6988717,34.3,0.0194463,0.020261991,0.414947565,73,0.087083775,0,1.530098547,0,0,0.00102695,2436.206345,0,21849.125,74.53846154,4.307692308,0,0,74.53846154,500,0.029930847,0.433793467,0.123,-0.222,-0.051152274,0.626948005,2.526701315,398.6580923,2436.206345,4
504,504-train,train,166-train,314296.9578,5807914.052,800,1298.127426,33.7,0.04565279,0.042643465,0.375539994,102,0.237740283,0,0.786837562,1,0,0.000486766,3567.197085,0.000825521,176080.5802,75.61538462,42,0,0,75.61538462,650,0.024361099,0.556228097,0.933,-0.362,0.345118064,0.587005978,2.708163196,891.324096,3567.197085,6
603,603-train,train,11-train,329184.008,5808018.047,800,1238.313924,251.7,0.029122536,0.18327617,0.521271989,104,0.186801125,0,2.347338663,0,0,0.001988665,2028.402123,0,285768.5468,103.1538462,24.15384615,0,0,103.1538462,800,0.016685442,0.64919704,1.29,0.263,-1.14514662,0.585468408,2.881322422,1567.569371,2028.402123,6
525,525-train,train,121-train,325755.0398,5808263.043,800,2233.480913,34.8,0.06342461,0.192187251,0.339891999,182,0,0,0.937261761,0,0,0,4340.282532,0,311151.4203,163.3846154,25.69230769,53.84615385,0,217.2307692,800,0.03857482,0.648242848,2.25,0.0131,0.235736133,0.62185614,2.279205645,2736.804602,4340.282532,7
492,492-train,train,45-train,349082.9876,5808280.978,800,2395.900731,462.8,0.18253728,0.061644507,0.572798073,97,0.293124773,1,0.197429428,1,0,0.014083283,2144.525229,0,63659.07143,75.61538462,95.69230769,0,0,75.61538462,500,0.023019245,0.32607647,1.66,-0.0346,-1.035712143,0.615788696,2.298770127,571.8068047,2144.525229,7
522,522-train,train,122-train,325265.0372,5808882.979,800,2001.153228,12.4,0.049220226,0.149106078,0.380899641,164,0,0,1.14227688,0,0,0,3924.80822,0,496698.6613,163.0769231,17.15384615,0,0,163.0769231,800,0.037523134,0.633993169,2.2,-0.0574,-0.03170281,0.636591173,2.330085274,2184.498089,3924.80822,7
623,623-train,train,87-train,327710.0236,5809090.949,800,2116.652129,31.5,0.09994621,0.096864347,0.586740753,114,0.196680261,0,1.687893258,0,0,0.014131363,3452.835286,0,477547.8663,103.3846154,8.769230769,0,0,103.3846154,800,0.024188413,0.6591241,1.41,-0.137,0.026277153,0.647506566,2.40575882,1736.279313,3452.835286,7
507,507-train,train,167-train,313779.0088,5809524.953,800,4496.007329,373.9,0.082819851,0.012375862,0.439693014,141,0.008791705,1,2.154073213,0,0,0.001289043,3527.187511,0,175963.4259,193.7692308,83.23076923,0,0,193.7692308,650,0.02213804,0.550064932,1.42,-0.443,0.074883414,0.626209212,2.88088186,434.8451189,3527.187511,7
497,497-train,train,46-train,347614.9657,5810332.004,800,1854.26367,185.5,0.435017336,0.161095307,0.631067361,45,0.335849915,1,0.083053162,1,0,0.000504987,1171.895002,0,63565.0964,76.53846154,90,0,0,76.53846154,300,0.03438681,0.336067871,0.623,0.369,-1.374286106,0.592617772,2.266779076,1523.859568,1171.895002,5
503,503-train,train,47-train,345511.9664,5811781.03,800,1015.669586,56.7,0.027800035,0.03834911,0.288019248,88,0.362366844,0,2.193681427,0,0,0.00123903,2277.734185,0,56994.44584,75.53846154,17.38461538,0,0,75.53846154,500,0.019087263,0.459069912,-0.0418,-0.121,-0.175376389,0.590160087,2.844875437,587.4609341,2277.734185,5
639,639-train,train,71-train,332672.028,5811993.007,800,2592.672141,34.7,0.071028808,0.042162755,0.309421308,118,0,1,2.041413739,0,0,0.001228441,2936.798259,0,108839.4648,132.2307692,15.38461538,0,0,132.2307692,650,0.018294158,0.677894478,0.319,-0.216,0.138021603,0.57389524,2.823684114,903.8029938,2936.798259,4
