OBJECTID,OBJECTID_MODE,Mode_Centroid,FacilityID,FacilityID_Mode,X,Y,Name,Target break,Mode standard,Standard?,Cluster sample?,FromBreak,ToBreak,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,1_Total_Pat,2_Empden,3_Popden,4_Dwell,5_ActDen,6_PropComm,7_RetailEmp,8_Balance,9_LUEntropy,10_HousingDiv,11_PedConnect,12_PBN,13_DestScore,14_DestCount,15_Parkiteer,16_CBDDist,17_ACDist,18_ACCount,19 _FTZ,20_Parking,21_PropUrban,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_PropFTE,29_MeanSize,30_MedInc,31_PropOS,32_PropBach,0.1_Centroid_patronage,0.2_Bus_patronage,0.2_Bus_Censored,ln_Centroid,ln_bus,ln_emp,ln_pop,Co-located_outlier_tracking
1768,1768-tram,tram,849,849-tram,318898.4784,5820320.983,Location 849 : 0 - 600,600,600,yes,No,0,600,50,1164,3936.952492,921483.153,320.0106917,535.31,3987.18,1371.99,4522.49,0.01,52.14,0.03,0.21,5,65.11,0,4,47,0,7.66,1.94,0,0,0,0.93,62708.6,60.23,6.31,0,0,60.23,0.56,2.91,500,0.02,0.54,320.01,8.6,8.6,5.77,2.15,6.28,8.29,
1764,1764-tram,tram,851,851-tram,321802.9938,5820416.483,Location 851 : 0 - 600,600,600,yes,No,0,600,50,1158,3946.136603,867796.586,268.6487753,1038.2,3342.35,1221.65,4380.55,0.01,109.94,0.06,0.37,8,69.14,0.18,5,41,0,7.62,1.02,0,0,0,0.78,55905.3,52.62,6.23,0,0,52.62,0.55,2.74,300,0.03,0.51,268.65,4.8,4.8,5.59,1.57,6.95,8.11,
1753,1753-tram,tram,856,856-tram,320789.482,5820532.005,Location 856 : 0 - 600,600,600,yes,tram,0,600,50,1141,3818.128231,899501.5978,386.5720759,1106.77,3547.65,1375.45,4654.42,0.31,121.58,0.07,0.57,8,111.17,0.32,6,69,0,7.65,0.13,1,0,0,0.89,65500.81,79.62,6.31,0,0,79.62,0.56,2.58,300,0.03,0.56,386.57,42.5,42.5,5.96,3.75,7.01,8.17,
1756,1756-tram,tram,855,855-tram,315770.0016,5820524.485,Location 855 : 0 - 600,600,600,yes,No,0,600,50,1146,4197.237405,701935.1423,342.7132979,874.35,4225.48,1764.87,5099.83,0.18,115.44,0.05,0.57,8,88.33,0.4,6,38,0,9.11,0.14,1,0,0,0.77,50559.63,64,28,64,0,128,0.63,2.39,650,0.04,0.52,342.71,11.2,11.2,5.84,2.42,6.77,8.35,
1757,1757-tram,tram,854,854-tram,324321.9695,5820525.952,Location 854 : 0 - 600,600,600,yes,No,0,600,50,1147,4031.171607,855105.0743,141.5050485,2184.02,3683.39,1390.1,5867.41,0.17,466.27,0.22,0.62,8,87.71,0,4,60,0,8.45,0.63,0,0,0,0.87,62830.67,30.15,28.54,59.54,0,89.69,0.58,2.65,500,0.06,0.51,141.51,63.9,63.9,4.95,4.16,7.69,8.21,
1752,1752-tram,tram,857,857-tram,324360.959,5820561.974,Location 857 : 0 - 600,600,600,yes,No,0,600,50,1140,4000.330492,846578.9837,141.5050485,2184.02,3607.98,1346.57,5792,0.17,466.27,0.23,0.61,8,87.41,0,4,58,0,8.5,0.61,0,0,0,0.87,66006.51,29.77,42.69,30.15,0,59.92,0.57,2.68,500,0.06,0.51,141.51,63.9,63.9,4.95,4.16,7.69,8.19,
1742,1742-tram,tram,861,861-tram,322824.0316,5820674.957,Location 861 : 0 - 600,600,600,yes,No,0,600,50,1128,3919.760432,867027.555,125.6817144,573.78,3580.57,1274.32,4154.35,0.01,31.11,0.02,0.22,8,68.05,0,4,34,0,8.08,1.35,0,0,0,0.9,42335.96,28.77,49.92,29.54,0,58.31,0.54,2.81,500,0.03,0.54,125.68,110.4,110.4,4.83,4.7,6.35,8.18,
1738,1738-tram,tram,862,862-tram,322839.0284,5820736.005,Location 862 : 0 - 600,600,600,yes,No,0,600,50,1123,3884.380792,870144.3413,125.6817144,573.78,3572.22,1276.85,4146,0.01,31.11,0.02,0.21,8,64.36,0,4,34,0,8.14,1.31,0,0,0,0.9,42335.96,29.54,49.92,28.77,0,58.31,0.54,2.8,500,0.03,0.54,125.68,110.4,110.4,4.83,4.7,6.35,8.18,
1733,1733-tram,tram,865,865-tram,315230.5048,5820783.969,Location 865 : 0 - 600,600,600,yes,No,0,600,50,1116,3964.69483,743850.7038,314.9029548,918.54,4290.72,1721.35,5209.26,0.15,121.27,0.05,0.41,8,59.15,0.32,4,33,0,9.62,0.74,0,0,0,0.92,47913.31,63.69,58.69,0,0,63.69,0.63,2.49,650,0.03,0.49,314.9,30.7,30.7,5.75,3.42,6.82,8.36,
1734,1734-tram,tram,864,864-tram,321866.0208,5820793.969,Location 864 : 0 - 600,600,600,yes,No,0,600,50,1117,4283.512307,855337.4972,134.3243877,986.57,2983.92,1126.91,3970.49,0.01,101.18,0.07,0.53,8,84.18,0.35,4,41,0,8,1.06,0,0,0,0.65,68250.63,52.69,84.15,0,0,52.69,0.56,2.65,500,0.05,0.53,134.32,149.2,149.2,4.9,5.01,6.89,8,
1720,1720-tram,tram,870,870-tram,320835.0184,5820939.484,Location 870 : 0 - 600,600,600,yes,tram,0,600,50,1099,4061.369219,890045.5547,386.5720759,1106.77,2870.11,1117.14,3976.89,0.44,121.58,0.08,0.62,8,107.86,0,7,88,0,8.06,0.28,1,0,0,0.84,68080.4,79.46,164.08,0,0,79.46,0.59,2.57,500,0.03,0.56,386.57,720.3,720.3,5.96,6.58,7.01,7.96,
1723,1723-tram,tram,869,869-tram,314912.0022,5820941.526,Location 869 : 0 - 600,600,600,yes,No,0,600,50,1104,4110.425951,826903.634,314.9029548,918.58,3716.73,1459.7,4635.31,0.13,121.28,0.06,0.4,7,54.42,0.32,4,26,0,9.94,0.9,0,0,0,0.92,47912.55,63.62,32.77,0,0,63.62,0.62,2.55,500,0.03,0.47,314.9,7.6,7.6,5.75,2.03,6.82,8.22,
1709,1709-tram,tram,875,875-tram,318981.9801,5821111.05,Location 875 : 0 - 600,600,600,yes,No,0,600,50,1086,3743.762678,853991.9012,160.0053459,514.36,3632.83,1282.82,4147.19,0.03,48.37,0.03,0.17,5,64.4,0.13,4,47,0,8.41,1.88,0,0,0,0.95,54437.37,60.08,83.23,0,0,60.08,0.57,2.83,500,0.03,0.48,160.01,136.5,136.5,5.08,4.92,6.24,8.2,
1710,1710-tram,tram,874,874-tram,314601.0161,5821097.519,Location 874 : 0 - 600,600,600,yes,tram,0,600,50,1087,3895.558538,793105.3222,314.9029548,898.78,3349.64,1294.97,4248.42,0.15,118.94,0.07,0.41,7,55.48,0.32,3,28,0,10.25,0.56,1,0,0,0.89,32230.28,63.54,26.62,0,0,63.54,0.6,2.59,500,0.03,0.47,314.9,1.1,1.1,5.75,0.1,6.8,8.12,
1703,1703-tram,tram,877,877-tram,314291.9867,5821238.501,Location 877 : 0 - 600,600,600,yes,No,0,600,50,1080,3820.948021,796063.2109,314.9029548,853.59,3066.35,1203.58,3919.94,0.16,116.66,0.07,0.41,7,67.83,0.32,2,25,0,10.55,0.22,1,0,0,0.89,27699.61,63.46,56.85,0,0,63.46,0.6,2.55,500,0.02,0.45,314.9,48.3,48.3,5.75,3.88,6.75,8.03,
1699,1699-tram,tram,878,878-tram,324790.5282,5821302.478,Location 878 : 0 - 600,600,600,yes,No,0,600,50,1075,3900.997752,894916.9998,283.0100971,2184.02,3697.15,1296.69,5881.17,0.05,466.27,0.22,0.33,8,79.34,0.32,5,35,0,9.36,0.72,0,0,0,0.93,51505.34,59.92,55.85,0,0,59.92,0.54,2.85,300,0.03,0.46,283.01,179.8,179.8,5.65,5.19,7.69,8.22,
33,33-tram,tram,880,880-tram,320857.9958,5821362.959,Location 880 : 0 - 600,600,600,yes,No,0,600,50,1069,3909.903643,833293.4544,116.6984909,1095.75,2985.5,1172.4,4081.25,0.39,124.75,0.08,0.59,8,103.2,0.16,7,80,0,8.49,0.71,0,0,0,0.86,65500.81,39.38,48.69,0,0,39.38,0.59,2.55,500,0.03,0.58,116.7,8.9,8.9,4.76,2.19,7,8,
1694,1694-tram,tram,881,881-tram,314016.9671,5821382.016,Location 881 : 0 - 600,600,600,yes,No,0,600,50,1068,4559.680327,705085.6317,157.4514774,922.02,2571.85,1060.38,3493.87,0.18,166.88,0.12,0.49,7,83.68,0.18,2,32,0,10.83,0.09,1,0,0,0.78,28381.65,31.69,117.15,63.08,0,94.77,0.63,2.43,500,0.03,0.43,157.45,137.6,137.6,5.06,4.92,6.83,7.85,
1690,1690-tram,tram,882,882-tram,314006.0002,5821446.051,Location 882 : 0 - 600,600,600,yes,tram,0,600,50,1063,4574.162001,663720.937,136.050038,967.15,2399.94,1012.08,3367.09,0.17,192.32,0.15,0.5,7,81.36,0.13,1,25,0,10.88,0.15,1,0,0,0.74,39619.76,31.54,117.15,63.23,0,94.77,0.63,2.37,500,0.03,0.41,136.05,137.6,137.6,4.91,4.92,6.87,7.78,
1689,1689-tram,tram,883,883-tram,322916.4902,5821508.951,Location 883 : 0 - 600,600,600,yes,tram,0,600,50,1062,4358.459466,850625.7183,251.3634288,573.78,3648.24,1394.86,4222.03,0.01,31.11,0.02,0.18,7,67.01,0.32,7,48,0,8.91,1.24,0,0,0,0.93,43340.3,58.31,34.23,0,0,58.31,0.56,2.62,300,0.03,0.5,251.36,18,18,5.53,2.89,6.35,8.2,
1684,1684-tram,tram,885,885-tram,320777.4723,5821563.039,Location 885 : 0 - 600,600,600,yes,No,0,600,50,1056,3889.631022,722659.6098,233.3969818,1069.06,2650.76,1063.37,3719.82,0.38,132.42,0.1,0.62,8,91.33,0,6,64,0,8.68,0.9,0,0,0,0.79,60911.19,79.31,26.15,0,0,79.31,0.57,2.49,500,0.03,0.56,233.4,5.6,5.6,5.45,1.72,6.97,7.88,
1680,1680-tram,tram,887,887-tram,320711.4814,5821751.499,Location 887 : 0 - 600,600,600,yes,tram,0,600,50,1050,4420.288368,843855.9908,233.3969818,1039.28,2549.69,983.45,3588.97,0.29,140.99,0.1,0.65,8,81.77,0.06,5,53,0,8.87,1.1,0,0,0,0.66,60911.19,79.31,36.54,0,0,79.31,0.55,2.59,500,0.03,0.54,233.4,5.6,5.6,5.45,1.72,6.95,7.84,
1675,1675-tram,tram,889,889-tram,324972.0121,5821796.515,Location 889 : 0 - 600,600,600,yes,No,0,600,50,1044,3929.803663,914115.1568,283.0100971,2004.99,3746.53,1288.1,5751.53,0.08,424.67,0.2,0.27,8,90.8,0,5,49,0,9.88,1.11,0,0,0,0.95,48489,59.92,12.62,0,0,59.92,0.55,2.91,300,0.02,0.45,283.01,1.9,1.9,5.65,0.64,7.6,8.23,
1665,1665-tram,tram,893,893-tram,314076.0028,5822050.537,Location 893 : 0 - 600,600,600,yes,No,0,600,50,1032,3808.442894,593939.9617,272.100076,1224.03,1753.35,756.97,2977.38,0.17,312.72,0.3,0.51,5,63.98,0,2,21,0,11.33,0.72,0,0,0,0.72,33990.76,63.23,22.62,0,0,63.23,0.64,2.32,500,0.03,0.35,272.1,1.8,1.8,5.61,0.59,7.11,7.47,
1670,1670-tram,tram,891,891-tram,320642.0315,5821956.981,Location 891 : 0 - 600,600,600,yes,tram,0,600,50,1038,4545.803668,761817.5394,116.6984909,1006.13,2155.31,812.47,3161.43,0.32,150.52,0.13,0.65,8,78.76,0.14,4,47,0,9.08,1.31,0,0,0,0.6,55320.74,39.31,21,40,0,79.31,0.53,2.65,300,0.03,0.53,116.7,2.2,2.2,4.76,0.79,6.91,7.68,
1666,1666-tram,tram,892,892-tram,320609.0267,5822010.994,Location 892 : 0 - 600,600,600,yes,No,0,600,50,1033,4249.221303,754985.9155,116.6984909,1000.92,2046.72,765.84,3047.64,0.36,152.02,0.14,0.64,8,83.45,0.17,4,47,0,9.13,1.37,0,0,0,0.56,58969.9,40,21,79.31,0,119.31,0.53,2.67,300,0.03,0.52,116.7,2.2,2.2,4.76,0.79,6.91,7.62,
1660,1660-tram,tram,894,894-tram,320560.9668,5822140.949,Location 894 : 0 - 600,600,600,yes,No,0,600,50,1027,4217.217085,631519.8439,116.6984909,987.25,2042.04,758.96,3029.29,0.34,155.95,0.14,0.65,8,91.84,0.24,4,32,0,9.26,1.5,0,0,0,0.58,35041.61,40,21,79.31,0,119.31,0.53,2.69,300,0.03,0.52,116.7,2.2,2.2,4.76,0.79,6.89,7.62,
1655,1655-tram,tram,897,897-tram,320568.9859,5822201.961,Location 897 : 0 - 600,600,600,yes,No,0,600,50,1020,4029.640511,632834.181,116.6984909,981.51,2030.88,754.12,3012.38,0.33,157.6,0.14,0.64,7,85.33,0.22,3,31,0,9.32,1.56,0,0,0,0.58,53686.57,39.31,21,40,0,79.31,0.53,2.69,300,0.03,0.51,116.7,2.2,2.2,4.76,0.79,6.89,7.62,
1659,1659-tram,tram,895,895-tram,325058.0363,5822175.954,Location 895 : 0 - 600,600,600,yes,No,0,600,50,1026,3928.719843,845661.8939,110.0396485,1234.2,3598.32,1269.58,4832.53,0.08,245.56,0.13,0.29,7,91.05,0,4,46,0,10.26,1.43,0,0,0,0.96,55718.94,29.77,100.46,0,0,29.77,0.55,2.83,300,0.03,0.45,110.04,30.3,30.3,4.7,3.41,7.12,8.19,
1656,1656-tram,tram,896,896-tram,322988.017,5822201.946,Location 896 : 0 - 600,600,600,yes,No,0,600,50,1021,4008.589144,869634.3879,125.6817144,551.06,3444.82,1331.71,3995.88,0.02,36.52,0.02,0.25,6,66.69,0.11,5,38,0,9.6,1.55,0,0,0,0.92,26907.52,28.54,20.31,58,0,86.54,0.57,2.59,500,0.03,0.47,125.68,13,13,4.83,2.56,6.31,8.14,
1651,1651-tram,tram,898,898-tram,323011.0392,5822332.994,Location 898 : 0 - 600,600,600,yes,tram,0,600,50,1015,4053.497077,855674.2229,125.6817144,541.74,3466.58,1325.82,4008.32,0.02,38.74,0.02,0.22,6,68.95,0.29,4,27,0,9.73,1.63,0,0,0,0.92,27414.61,58,20.31,28.54,0,86.54,0.57,2.61,500,0.03,0.47,125.68,13,13,4.83,2.56,6.29,8.15,
1645,1645-tram,tram,900,900-tram,325282.4772,5822388.029,Location 900 : 0 - 600,600,600,yes,No,0,600,50,1009,4014.453078,798651.1975,220.0792971,693.18,3527.38,1280.91,4220.56,0.07,119.84,0.07,0.23,7,81.39,0,4,37,0,10.55,1.63,0,0,0,0.96,41466.72,59.85,35.08,0,0,59.85,0.53,2.75,300,0.03,0.46,220.08,9.1,9.1,5.39,2.21,6.54,8.17,
1650,1650-tram,tram,899,899-tram,314109.0109,5822350.486,Location 899 : 0 - 600,600,600,yes,No,0,600,50,1014,4466.674537,742176.4893,272.100076,1255.82,1030.11,427.57,2285.93,0.27,353.8,0.51,0.55,6,67.37,0,5,24,0,11.55,1.02,0,0,0,0.54,33990.76,63.23,44.85,0,0,63.23,0.62,2.41,500,0.03,0.35,272.1,6.6,6.6,5.61,1.89,7.14,6.94,
1644,1644-tram,tram,901,901-tram,320544.9867,5822458,Location 901 : 0 - 600,600,600,yes,No,0,600,50,1008,4680.03941,791107.1505,116.6984909,973.52,1826.86,660.92,2800.38,0.33,159.9,0.16,0.6,6,77.11,0.2,3,32,0,9.58,1.82,0,0,0,0.55,53976.88,79.23,12.62,0,0,79.23,0.53,2.76,300,0.03,0.5,116.7,10.7,10.7,4.76,2.37,6.88,7.51,
1640,1640-tram,tram,902,902-tram,325483.037,5822549.97,Location 902 : 0 - 600,600,600,yes,No,0,600,50,1003,3934.464137,958769.4846,110.0396485,460.93,3425.46,1290.97,3886.39,0.05,65.87,0.04,0.23,7,84.48,0,5,59,0,10.78,1.62,0,0,0,0.93,41368.71,29.62,41.46,30.15,0,59.77,0.53,2.65,300,0.04,0.45,110.04,6,6,4.7,1.79,6.13,8.14,
1639,1639-tram,tram,903,903-tram,325512.0389,5822591.992,Location 903 : 0 - 600,600,600,yes,No,0,600,50,1002,3914.826508,908594.4045,110.0396485,417.68,3423.69,1300.94,3841.38,0.05,55.82,0.03,0.24,7,83.65,0,5,57,0,10.83,1.64,0,0,0,0.92,41369.99,30.15,41.46,29.62,0,59.77,0.52,2.63,300,0.04,0.45,110.04,6,6,4.7,1.79,6.03,8.14,
1635,1635-tram,tram,904,904-tram,325753.974,5822793.044,Location 904 : 0 - 600,600,600,yes,No,0,600,50,997,4755.697079,843841.7004,110.0396485,343.51,3190.87,1278.71,3534.38,0.07,38.59,0.02,0.31,7,79.4,0,4,57,0,11.12,1.7,0,0,0,0.89,41361.72,29.62,57.92,30.15,0,59.77,0.51,2.5,150,0.05,0.43,110.04,17.2,17.2,4.7,2.84,5.84,8.07,
1634,1634-tram,tram,905,905-tram,314160.4932,5822814.998,Location 905 : 0 - 600,600,600,yes,tram,0,600,50,996,4197.913544,690192.3276,272.100076,1256.52,714.34,300.27,1970.86,0.49,355.19,0.66,0.44,6,69.55,0,4,22,0,11.91,1.07,0,0,0,0.52,34072.39,63.54,44.85,0,0,63.54,0.62,2.38,500,0.03,0.36,272.1,2.8,2.8,5.61,1.03,7.14,6.57,
1630,1630-tram,tram,906,906-tram,325806.0073,5822826.004,Location 906 : 0 - 600,600,600,yes,tram,0,600,50,991,4733.44283,874346.9624,110.0396485,343.51,3128.74,1249.73,3472.25,0.06,38.59,0.02,0.32,7,78.92,0,4,57,0,11.17,1.71,0,0,0,0.89,45283.4,30.15,70.54,29.62,0,59.77,0.51,2.5,150,0.06,0.43,110.04,16.8,16.8,4.7,2.82,5.84,8.05,
1629,1629-tram,tram,907,907-tram,326123.9935,5822916.972,Location 907 : 0 - 600,600,600,yes,No,0,600,50,990,4311.33798,595166.226,110.0396485,348.69,2546.21,1069.87,2894.89,0.11,38.38,0.03,0.51,5,99.13,0,4,44,0,11.4,1.71,0,0,0,0.81,39750.18,29.69,11.54,30.15,0,59.85,0.49,2.38,150,0.06,0.39,110.04,7.6,7.6,4.7,2.03,5.85,7.84,
1626,1626-tram,tram,908,908-tram,326195.0135,5822977.971,Location 908 : 0 - 600,600,600,yes,No,0,600,50,985,4644.16617,630033.988,110.0396485,353.29,2376.4,1009.77,2729.69,0.1,38.19,0.03,0.55,5,92.06,0,4,46,0,11.49,1.76,0,0,0,0.79,27925.24,30.15,23.08,29.69,0,59.85,0.49,2.35,150,0.06,0.38,110.04,7.6,7.6,4.7,2.03,5.87,7.77,
17,17-tram,tram,909,909-tram,326394.5099,5823126.988,Location 909 : 0 - 600,600,600,yes,tram,0,600,50,984,4774.115401,566460.1791,220.0792971,389.13,1710.55,799.07,2099.68,0.12,36.72,0.04,0.65,6,93.56,0,4,37,0,11.71,1.89,0,0,0,0.66,39750.18,60.08,23.08,0,0,60.08,0.49,2.14,150,0.06,0.32,220.08,1.4,1.4,5.39,0.34,5.96,7.44,
1621,1621-tram,tram,911,911-tram,326988.5043,5823435.036,Location 911 : 0 - 600,600,600,yes,No,0,600,50,978,4204.852296,570284.8081,220.0792971,635.96,2105.57,769.07,2741.53,0.04,26.62,0.02,0.61,6,70.14,0,2,23,0,12.28,2.27,0,0,0,0.63,41177.41,60.15,23.08,0,0,60.15,0.44,2.74,150,0.04,0.47,220.08,2.5,2.5,5.39,0.92,6.46,7.65,
13,13-tram,tram,912,912-tram,327227.0123,5823551.99,Location 912 : 0 - 600,600,600,yes,No,0,600,50,973,3536.437256,548262.3089,220.0792971,680.67,2903.41,990.98,3584.08,0.06,24.79,0.02,0.55,6,102.14,0,4,32,0,12.5,2.45,0,0,0,0.76,39053.04,60.15,22.54,0,0,60.15,0.4,2.93,150,0.06,0.53,220.08,2.8,2.8,5.39,1.03,6.52,7.97,
12,12-tram,tram,913,913-tram,327521.0006,5823801.534,Location 913 : 0 - 600,600,600,yes,No,0,600,50,972,5039.150772,785845.8288,830.8004562,689.57,2346.45,736.2,3036.02,0.06,24.42,0.02,0.52,7,124.71,0.15,4,36,0,12.87,2.78,0,0,0,0.75,50406.68,60.15,127.92,0,0,60.15,0.35,3.19,100,0.08,0.56,830.8,212.3,212.3,6.72,5.36,6.54,7.76,
10,10-tram,tram,914,914-tram,314068.9631,5823840.002,Location 914 : 0 - 600,600,600,yes,No,0,600,50,967,4234.387758,502780.5135,136.050038,1058.04,384.89,159.01,1442.92,0.53,261.47,0.81,0.46,7,99.45,0.09,2,21,0,12.82,0.32,1,0,0,0.64,23506.28,63.62,136.38,0,0,63.62,0.6,2.42,300,0.03,0.33,136.05,374.7,374.7,4.91,5.93,6.96,5.95,
1615,1615-tram,tram,915,915-tram,327720.9914,5824195.029,Location 915 : 0 - 600,600,600,yes,No,0,600,50,966,5602.431657,633128.8799,415.4002281,689.57,2028.69,576.24,2718.27,0.23,24.42,0.02,0.68,7,137.41,0.18,5,31,0,13.31,3.23,0,0,0,0.63,47354.54,29.85,22.69,30.31,0,60.15,0.37,3.52,100,0.08,0.58,415.4,8.5,8.5,6.03,2.14,6.54,7.62,
1610,1610-tram,tram,916,916-tram,327805.9891,5824293.049,Location 916 : 0 - 600,600,600,yes,No,0,600,50,961,5916.803544,622341.1864,415.4002281,689.51,1982.96,566.49,2672.46,0.23,24.43,0.02,0.68,7,122.12,0.17,5,35,0,13.44,3.35,0,0,0,0.56,33737.34,30.31,45.92,29.85,0,60.15,0.38,3.5,100,0.08,0.58,415.4,14.9,14.9,6.03,2.7,6.54,7.59,
1609,1609-tram,tram,917,917-tram,328032.0004,5824512.013,Location 917 : 0 - 600,600,600,yes,No,0,600,50,960,4263.462643,526983.9112,291.8623213,675.72,2758.65,805.04,3434.37,0.26,26.49,0.02,0.69,7,117.65,0,4,23,0,13.74,3.64,0,0,0,0.68,26000.75,59.69,45.92,0,0,59.69,0.46,3.43,150,0.04,0.56,291.86,8.1,8.1,5.68,2.09,6.52,7.92,
1605,1605-tram,tram,918,918-tram,328254.0159,5824787.947,Location 918 : 0 - 600,600,600,yes,No,0,600,50,955,4136.302026,618289.7248,145.9311607,638.7,2949.4,918.33,3588.1,0.15,32.01,0.02,0.58,7,87.34,0,4,27,0,14.09,3.99,0,0,0,0.74,33580.94,29.69,45.92,30,0,59.69,0.48,3.21,150,0.03,0.53,145.93,12,12,4.98,2.48,6.46,7.99,
1604,1604-tram,tram,919,919-tram,328306.0418,5824868.957,Location 919 : 0 - 600,600,600,yes,No,0,600,50,954,4050.992692,506057.0838,145.9311607,631.82,2862.35,893.44,3494.16,0.16,33.03,0.02,0.61,7,88.92,0,3,24,0,14.19,4.09,0,0,0,0.7,33532.83,30,45.92,29.69,0,59.69,0.48,3.2,150,0.03,0.51,145.93,12,12,4.98,2.48,6.45,7.96,
1599,1599-tram,tram,920,920-tram,328626.9733,5825277.485,Location 920 : 0 - 600,600,600,yes,No,0,600,50,949,4607.26534,729065.9237,291.8623213,598.23,2995.44,973.4,3593.67,0.05,40.16,0.03,0.45,7,91.9,0,6,41,0,14.71,4.22,0,0,0,0.76,31607.78,59.69,22,0,0,59.69,0.5,3.08,150,0.03,0.43,291.86,2.9,2.9,5.68,1.06,6.39,8,
1598,1598-tram,tram,921,921-tram,328819.9918,5825698.999,Location 921 : 0 - 600,600,600,yes,No,0,600,50,948,4472.397222,723948.9984,291.8623213,614.51,2706.36,954.21,3320.87,0.11,78.39,0.06,0.54,7,107.74,0,6,54,0,15.17,4.03,0,0,0,0.74,31635.12,59.69,45.38,0,0,59.69,0.45,2.84,150,0.04,0.41,291.86,99.1,99.1,5.68,4.6,6.42,7.9,
1594,1594-tram,tram,922,922-tram,328865.9783,5825905.988,Location 922 : 0 - 600,600,600,yes,No,0,600,50,943,4465.849584,796255.3549,291.8623213,643.38,2638.63,948.37,3282.02,0.1,94.43,0.07,0.53,6,91.68,0,7,57,0,15.36,4.01,0,0,0,0.76,31446.1,59.69,11.15,0,0,59.69,0.46,2.78,150,0.05,0.4,291.86,26.4,26.4,5.68,3.27,6.47,7.88,
1593,1593-tram,tram,923,923-tram,328929.9947,5826171.019,Location 923 : 0 - 600,600,600,yes,No,0,600,50,942,4376.382371,746524.9496,291.8623213,656.55,2486.13,903.93,3142.67,0.11,103.64,0.08,0.49,6,99.13,0,7,53,0,15.62,3.99,0,0,0,0.8,31360,59.77,45.31,0,0,59.77,0.47,2.75,150,0.05,0.39,291.86,48.5,48.5,5.68,3.88,6.49,7.82,
1589,1589-tram,tram,924,924-tram,329229.9836,5826619.491,Location 924 : 0 - 600,600,600,yes,No,0,600,50,937,4470.483098,558005.022,291.8623213,683.16,2298.37,795.84,2981.53,0.07,115.46,0.1,0.37,5,84.23,0,5,35,0,16.16,3.82,0,0,0,0.84,33868.88,59.85,45.31,0,0,59.85,0.51,2.89,150,0.03,0.37,291.86,17.8,17.8,5.68,2.88,6.53,7.74,
1588,1588-tram,tram,925,925-tram,329533.4961,5827033.5,Location 925 : 0 - 600,600,600,yes,No,0,600,50,936,4974.397608,684963.233,291.8623213,680.18,1811.85,578.02,2492.04,0,105.49,0.11,0.51,5,94.9,0,6,33,0,16.67,3.7,0,0,0,0.58,33930.08,59.69,45.31,0,0,59.69,0.52,3.13,150,0.03,0.4,291.86,23.7,23.7,5.68,3.17,6.52,7.5,
1585,1585-tram,tram,926,926-tram,329717.0037,5827632.017,Location 926 : 0 - 600,600,600,yes,tram,0,600,50,931,4797.115962,779688.598,486.0321549,740.66,1303.08,456.32,2043.75,0,100.72,0.14,0.56,7,83.37,0,5,35,0,17.28,3.48,0,0,0,0.41,34675.39,29.54,125.31,30.08,0,59.62,0.47,2.86,150,0.04,0.43,486.03,76.7,76.7,6.19,4.34,6.61,7.17,
1584,1584-tram,tram,927,927-tram,329717.9673,5827717.958,Location 927 : 0 - 600,600,600,yes,tram,0,600,50,930,4929.705972,793035.9646,486.0321549,717.79,1313.2,467.12,2030.99,0,96.61,0.14,0.55,7,88.27,0,5,31,0,17.35,3.39,0,0,0,0.43,21061.2,30.08,209.92,29.54,0,59.62,0.47,2.81,150,0.04,0.42,486.03,206.7,206.7,6.19,5.33,6.58,7.18,
2232,2232-tram,tram,928,928-tram,329761.0384,5828034.001,Location 928 : 0 - 600,600,600,yes,No,0,600,50,1855,5018.515779,759487.1145,486.0321549,499.04,1779.29,636.31,2278.34,0,60.24,0.07,0.56,7,102.7,0.17,5,29,0,17.65,3.07,0,0,0,0.62,20908.63,59.54,111.15,0,0,59.54,0.51,2.8,150,0.03,0.35,486.03,27,27,6.19,3.3,6.21,7.48,
636,636-train,train,5,5-train,341812.9566,5753352.037,Location 5 : 0 - 800,800,800,yes,train,0,800,50,636,6288.186382,747291.8474,16.41597584,71.22,910.55,342.39,981.78,0.13,7.84,0.02,0.54,4,58.88,0,1,7,0,63.15,5.15,0,0,472.226,0.68,2132.52,18.92,8,0,0,18.92,0.57,2.66,300,0.01,0.15,16.42,2.3,2.3,2.8,0.83,4.27,6.81,trainbus train outlier affecting heteorscedasticity and residual outlier rd1
632,632-train,train,6,6-train,340765.0406,5755179.036,Location 6 : 0 - 800,800,800,yes,train,0,800,50,630,8168.464216,933235.5829,39.9497772,71.22,917.93,344.5,989.15,0.01,7.84,0.02,0.3,3,48.22,0.3,3,7,0,61.08,3.5,0,0,316.411,0.9,1470.31,19.08,3.92,0,0,19.08,0.58,2.66,500,0.01,0.16,39.95,6.2,6.2,3.69,1.82,4.27,6.82,trainbus train outlier affecting heteorscedasticity and residual outlier rd1
615,615-train,train,9,9-train,340364.0072,5767609.996,Location 9 : 0 - 800,800,800,yes,train,0,800,50,612,6614.19227,1269518.31,37.77806661,54.62,1064.89,426.39,1119.51,0.19,6.55,0.01,0.57,4,66.17,0.15,6,37,0,49.35,8.08,0,0,2195.874,0.78,695.27,19.15,14.92,0,0,19.15,0.59,2.5,500,0,0.2,37.78,23.5,23.5,3.63,3.16,4,6.97,trainbus train exceeds cook's distance; removed
