                Factor1       Factor2       Factor3
1462-tram  5.570049e-01  9.242635e-01 -0.6683145471
920-tram   1.068083e+00 -5.199828e-01  0.9943771915
1524-tram  2.013484e+00 -2.363005e-02 -0.7867006625
1527-tram  1.138377e+00 -6.816160e-02 -0.3832553450
8060-bus   2.256770e+00 -5.080049e-02 -0.5070154746
919-tram   1.023745e+00 -4.480402e-01  2.0769625369
916-tram   9.875814e-01 -6.067829e-01  2.6529937748
970-tram   1.311390e+00 -5.197721e-01  2.1416602029
928-tram   1.051665e+00 -4.009351e-01  1.8746554708
12690-bus  1.246788e+00 -1.466880e-01  1.2975825860
8613-bus   1.365127e+00 -6.374280e-01  0.9100024288
1021-tram  9.416426e-01 -1.160160e+00  4.3580272375
7647-bus   1.706328e+00 -3.584124e-01  0.1276862609
7766-bus   1.962096e+00 -2.240201e-01 -0.2871613266
1259-tram  1.630243e+00 -1.138745e-01 -0.2792440983
818-tram   2.123014e+00 -1.880228e-01 -0.3612048565
824-tram   2.115539e+00 -1.925406e-01 -0.3354300331
795-tram   1.545810e+00 -3.589443e-01  0.2082027223
785-tram   1.411816e+00 -4.329561e-01  0.4762160728
1293-tram  1.758544e+00 -9.052317e-02 -0.1218169655
953-tram   1.227694e+00 -6.806886e-01  1.1409561947
1483-tram  6.795236e-01 -1.061944e-01  1.0659623038
517-train  1.091923e+00 -8.216992e-02 -0.3066070992
523-train  8.018317e-01 -2.410131e-02 -0.1521161372
1484-tram  6.968910e-01 -1.958585e-01  1.1769844594
1487-tram  8.511878e-01 -2.195918e-01  1.1395249194
1501-tram  2.439760e+00  2.907950e-02 -0.5482178192
1509-tram  2.497361e+00  1.246588e-02 -0.5186127182
507-train  1.417756e+00 -4.429584e-01  0.0748834137
504-train  9.334784e-01 -3.615988e-01  0.3451180640
1513-tram  7.461001e-01  5.832489e-02  0.3597882740
923-tram   7.757502e-01 -5.738566e-01  1.3116773706
8437-bus   8.916100e-01 -8.719166e-01  2.5764836306
510-train  6.647588e-01  2.475661e-01 -1.6826201913
8449-bus   7.327272e-01 -9.522962e-01  2.5688548621
8452-bus   8.250948e-01 -9.242883e-01  2.3685315696
8207-bus   8.363582e-01 -8.215552e-01  2.3161624177
867-tram   1.343934e+00 -7.885558e-01  2.0570356596
8144-bus   1.848023e+00 -5.014883e-02 -0.2630229661
884-tram   1.382484e+00 -8.294979e-01  2.2023319928
878-tram   1.217584e+00 -7.984421e-01  2.1545805068
1084-tram  7.207387e-01 -2.482607e-01  1.4895994587
10-bus    -1.452799e+00  2.570649e+00  0.5012211755
9843-bus   1.152345e+00 -7.169814e-01  1.3056346030
9825-bus   9.928769e-01 -7.091174e-01  1.3310195429
8739-bus   8.599579e-01 -1.136306e+00  2.8104659444
1171-tram -8.326474e-02 -7.570059e-02  1.1096710099
1219-tram -1.412565e-01 -2.101692e-01  1.5484950380
1135-tram -2.730673e-01 -1.348123e-01  1.4476093036
1120-tram -5.512639e-01 -2.456272e-01  1.9487453779
1261-tram  6.137302e-01 -2.796682e-01  1.4698906245
9433-bus  -1.036565e-02  3.114162e-01 -1.1176812207
9469-bus   5.797017e-01  4.322384e-01 -1.6701815240
11274-bus  1.361793e+00 -1.028273e+00  3.0352488788
10944-bus  1.044219e+00 -1.189606e+00  3.0191192643
11190-bus  1.243786e+00 -1.060208e+00  3.0497599428
10530-bus  1.630598e+00 -4.586174e-01  0.8344850419
10329-bus  1.511817e+00 -6.244499e-01  1.1890612350
10401-bus  2.301404e+00 -2.172679e-01 -0.0363618230
9658-bus   1.101264e+00 -1.875513e-01  0.1081236419
10377-bus  1.859169e+00 -1.671018e-01 -0.1533045653
9122-bus   1.604900e+00 -2.374666e-01 -0.0591597664
10872-bus  1.855004e+00 -4.577060e-01  0.6238550014
10461-bus  1.803060e+00 -4.438807e-01  0.6557736270
10905-bus  1.076026e+00 -1.096925e+00  2.7086061038
10899-bus  1.448171e+00 -8.164485e-01  1.8017155883
11037-bus  1.384441e+00 -8.226701e-01  1.7951377835
10800-bus  1.543755e+00 -7.684385e-01  1.6344984838
11121-bus  1.290963e+00 -1.085555e+00  2.9702671332
1426-tram  1.107381e+00 -1.033183e-01  0.2898903394
12071-bus  6.911362e-01 -6.827838e-01  2.7944092993
11906-bus  5.982917e-01 -9.122852e-01  3.1790851544
8614-bus   1.132765e+00 -6.344477e-01  1.7310486360
11816-bus  3.160466e-01 -1.076299e+00  3.5166601147
913-tram   1.631687e+00 -7.615708e-01  2.8703833831
1033-tram  1.049195e+00 -4.285535e-01  1.9705304025
1006-tram  1.022264e+00 -6.034907e-01  2.5326441838
12272-bus  1.508236e+00 -3.843602e-01  0.6785713231
12366-bus  1.420550e+00 -1.514215e-01  0.0764123252
11963-bus  1.409413e+00  2.549904e-01 -1.1850528176
11417-bus  1.740068e+00 -8.087160e-01  2.6385855710
9701-bus   1.290510e+00  7.473534e-02 -0.5247414553
12284-bus  4.080591e-01  1.307208e-01  0.3323317061
12435-bus  1.697855e-01 -1.315894e-01  1.2769611051
1492-tram  1.018455e+00 -2.319564e-01  1.1154794959
1490-tram  8.183566e-01 -2.193033e-01  1.1546708511
1119-tram  3.160534e+00 -1.519232e-02 -0.3026489236
8893-bus   2.106563e+00 -3.682999e-01  0.1250859205
1046-tram  2.469544e+00 -1.643525e-01 -0.2772655045
9636-bus   2.365885e+00  1.351804e-01 -0.9815772458
1251-tram  7.532283e-01 -1.725858e-02  2.2491407848
1498-tram  5.290748e-01 -2.751484e-01  1.4680483139
1499-tram  2.609792e-01 -2.906805e-01  1.6656621638
886-tram   1.143133e+00 -7.554128e-01  2.8014260222
12715-bus -7.003004e-04 -1.046485e+00  3.1661885907
12578-bus  1.136288e+00 -4.865914e-01  1.5870518094
8466-bus   1.580969e+00 -2.625633e-01  0.0983482602
12544-bus  1.409597e+00 -5.969769e-02  0.1726384303
8234-bus   2.386681e+00 -1.880828e-02 -0.5823522128
9388-bus   2.218479e+00 -2.440846e-01  0.5755037627
9284-bus   1.782788e+00 -2.177415e-01  0.6180693049
975-tram   1.567265e+00 -5.010745e-01  0.7155043353
990-tram   1.425854e+00 -5.999432e-01  1.1781890311
998-tram   1.121315e+00 -7.840472e-01  1.9705599242
9511-bus   9.575784e-01 -3.192376e-01  0.5973534389
12474-bus  6.851763e-01 -1.775457e-01  1.2291461666
1390-tram  1.160397e+00  4.814050e-01  0.3518005922
9633-bus  -7.744581e-02  4.859288e-01 -1.6373839868
12506-bus  7.275925e-01  2.166610e-01 -0.4504882187
12535-bus  7.008664e-01  2.130894e-01 -0.4430089931
12569-bus  9.230319e-01  5.230756e-01 -1.3591850716
12487-bus  7.661086e-01  2.893264e-01 -0.6416406865
9358-bus   1.385937e+00 -2.644799e-01  0.8105280081
9302-bus   2.889230e+00 -1.177178e-02 -0.2577273600
12457-bus  1.136585e+00  3.501720e-01 -0.7945222846
9235-bus   5.028471e-01  1.281015e-01  0.0600417878
12327-bus  1.517012e+00  7.285810e-02 -0.2213418899
12217-bus  1.784942e+00  6.600927e-02 -0.0194993868
12278-bus  1.938240e+00 -1.286549e-01  0.5836041440
12142-bus  2.295192e+00  6.435086e-02 -0.0184309325
12050-bus  1.624793e+00 -4.457302e-02  0.5620278682
11924-bus  1.931351e+00 -2.176291e-01  0.7564350262
8400-bus   1.934254e+00 -1.549546e-01 -0.2050226764
963-tram   1.920926e+00 -4.148426e-01  0.2478691300
935-tram   1.827876e+00 -2.692103e-01  0.0324098163
911-tram   2.319516e+00 -1.303246e-01 -0.4003041296
999-tram   1.701388e+00 -5.028574e-01  0.6004119311
978-tram   1.832496e+00 -5.206775e-01  0.6373664391
12490-bus  8.104064e-01  7.254348e-01  1.4030324098
9587-bus   1.401528e+00 -5.316623e-01  1.0235079050
12510-bus  8.763675e-01 -6.788603e-01  3.5910220457
12351-bus  2.032157e+00 -3.061925e-02 -0.1630507554
12441-bus  2.100194e+00 -1.471825e-01  0.1877520742
12432-bus  1.868035e+00 -2.771834e-01  0.8231368755
12552-bus  1.808977e+00 -2.376439e-01  0.1797177690
12471-bus  7.744607e-01 -6.135219e-01  2.8704425928
12486-bus  8.862887e-01 -6.451199e-01  3.2679668677
1354-tram  3.545096e-01 -9.281455e-03  1.0345211709
9542-bus   1.597602e+00 -4.142550e-01  0.7992290323
9075-bus   1.382910e+00 -6.993826e-02  0.7153852615
9043-bus   1.425492e+00 -3.102983e-02  0.4336319631
8787-bus   2.719127e-01  1.131699e+00 -1.4209816556
8550-bus   1.476887e+00 -1.843509e-01  0.6878332707
941-tram   2.137241e+00 -1.326960e-01  0.3128188781
8415-bus   2.259836e+00 -2.286862e-01  0.4433836498
914-tram   2.358283e+00 -1.971015e-01  0.3484596221
12443-bus  1.303218e+00  6.317522e-01 -0.9733209102
873-tram   2.367918e+00 -1.315796e-02 -0.5760875743
8986-bus   1.939750e+00 -2.596594e-01  0.0634792042
948-tram   1.754668e+00 -3.737845e-01  0.2109542803
8590-bus   1.180090e+00 -1.252372e-01  0.6770748777
8593-bus   1.524032e+00 -8.625424e-02  0.4314729932
1124-tram  3.210042e+00  1.398739e-02 -0.4072416025
8571-bus   1.502027e+00 -1.089971e-01  0.5684801279
8521-bus   1.598140e+00 -3.746380e-01  1.1240650654
12520-bus  3.706887e-01 -4.942362e-01  4.2183824918
576-train -8.373221e-02 -3.159659e-02 -0.2969623859
9518-bus  -4.100543e-01  5.027969e-01 -1.7337875331
12688-bus  3.655429e-01 -1.355656e+00  4.1918835888
12682-bus  4.575073e-01 -1.318620e+00  3.9033550624
12656-bus  4.970187e-01 -1.188249e+00  3.8576179706
579-train  1.459716e+00 -2.753831e-01  0.3488156898
12641-bus  1.215686e+00  1.005809e-01  1.3344968679
8602-bus   1.160626e+00 -3.719536e-01  1.1341027818
12616-bus  8.056744e-01 -6.683701e-01  2.8232517550
6-train    1.999127e+00 -3.297453e-01  0.5804204496
989-tram   7.144756e-01 -9.386951e-01  2.3377293519
9903-bus   1.687952e+00 -7.768576e-02  0.2819447167
882-tram   2.490518e+00 -2.372285e-01  0.4235054338
12436-bus  1.376652e+00  9.984539e-01 -1.3563564951
12431-bus  1.368276e+00  1.099007e+00 -1.4020174791
12592-bus  8.961892e-01 -6.782051e-01  2.4063981169
12586-bus  1.185225e+00  5.425886e-01  0.8914213793
9521-bus   1.038695e+00 -3.873329e-01  0.7920157145
12336-bus  1.030702e+00 -5.585478e-01  3.2851180273
9547-bus   2.144469e+00 -2.586632e-01  0.2464847063
12732-bus  1.084830e+00  8.476990e-01  0.4752941250
12618-bus  1.759531e+00  5.387993e-01  0.6956353060
12591-bus  1.623559e+00  2.998405e-01  1.2565161419
12447-bus  1.005753e+00 -2.045557e-01  2.5962553724
12409-bus  1.359354e+00  1.455702e+00 -1.7908356917
9533-bus   1.629218e+00 -3.945688e-01  0.6963479408
12373-bus  1.126741e+00  1.691846e+00 -1.2095285812
9400-bus   3.148608e+00  4.663805e-03 -0.4118291137
8628-bus   5.158998e-01 -9.998071e-01  2.7650003283
962-tram   1.145657e+00 -9.586408e-01  2.4423123073
12205-bus  4.731356e-01 -7.582357e-01  3.7242135217
9454-bus   1.455140e+00 -2.766528e-01  0.6901838578
930-tram   1.940445e+00 -2.426823e-01 -0.0516286265
12086-bus  5.497586e-01 -9.885277e-01  4.1142522314
8674-bus   5.939007e-01 -1.123308e+00  2.9713463285
8637-bus   7.313261e-01 -1.123952e+00  2.9624520587
9386-bus   2.683154e+00 -2.428583e-01  0.3613882233
1069-tram  6.873711e-01 -8.963074e-01  3.6776385549
1057-tram  6.157082e-01 -9.113018e-01  3.7444832089
12529-bus  1.774128e+00  1.011739e+00 -0.4011454734
9859-bus   2.590318e+00 -8.560044e-02 -0.1555377943
12558-bus  1.074358e+00 -6.646465e-01  3.6254795500
9530-bus   2.893832e+00 -9.762340e-02 -0.3780855815
12461-bus -6.273784e-02 -1.829029e-01  3.8558205808
9257-bus   2.137024e+00  1.067151e-01 -0.3882815086
8862-bus   1.237661e+00 -7.828192e-01  1.7871024299
8538-bus   1.028298e+00  2.800195e-02  0.3076033623
924-tram   1.300253e+00 -3.332802e-01  0.8080181950
945-tram   1.028072e+00  3.259985e-02  0.3281682802
959-tram   1.014778e+00  3.927420e-01 -0.3170094394
954-tram   1.020629e+00  2.768452e-01 -0.0849039921
12493-bus -6.536294e-01 -5.335016e-01  4.4293210082
1314-tram  4.791570e-01 -1.845291e-01  0.9959615957
8442-bus   8.651317e-01 -9.810222e-01  2.7943157785
921-tram   1.391412e+00 -9.478681e-01  2.5301883707
944-tram   1.540971e+00 -9.623345e-01  2.4554281151
12557-bus  1.471980e+00  5.583440e-01  0.1398759091
12536-bus  5.373778e-01 -3.349860e-01  3.6875878692
9560-bus   3.073978e+00  3.383376e-01 -1.6683578346
1000-tram  1.012708e+00 -6.283627e-01  2.6151689149
976-tram   1.310911e+00 -5.517436e-01  2.2565569712
12433-bus  1.383625e+00  1.392555e+00  0.4204146177
10117-bus  9.658458e-01 -4.104727e-01  1.7298240071
10014-bus  6.588038e-01 -4.434618e-01  1.9344347651
12530-bus  1.972969e+00  1.633286e+00 -0.6562932303
9961-bus   7.581433e-01 -3.420231e-01  1.5261900724
12550-bus  1.969879e+00  1.462935e+00 -0.5768851226
9472-bus   3.029749e+00 -8.672385e-02 -0.2303751177
966-tram   1.110724e+00 -9.424885e-01  2.3321665769
9503-bus   3.011429e+00 -1.670835e-02 -0.4844191875
12397-bus  1.220183e+00  1.408601e+00  0.7805948044
12466-bus  1.493228e+00  1.220422e+00  0.3580199028
12454-bus  1.691815e+00  1.431260e+00  0.5951507670
1140-tram  3.064553e+00  2.129226e-02 -0.4117564889
10000-bus  1.120164e+00 -4.188035e-02  0.4995098013
9984-bus   1.038579e+00 -1.177377e-01  0.7057514370
9442-bus   2.785549e+00 -1.417682e-01  0.0437334075
9445-bus   2.378525e+00  3.332150e-01 -1.3975379089
8853-bus   1.009106e+00 -8.528365e-01  2.0345805842
12312-bus  2.345888e+00  3.359374e-02 -0.6638899627
12583-bus  1.073124e+00  4.924464e-01  1.8325403743
12704-bus  7.065223e-01  6.658207e-01  1.2955486957
9346-bus   2.453156e+00  9.240899e-02 -0.4431575890
9939-bus   1.091004e+00 -6.589161e-02  0.4852693336
1145-tram  3.105119e+00  4.184450e-02 -0.4898683892
12629-bus  9.388692e-01  3.257719e-01  2.2703674943
8835-bus   1.182005e+00 -9.600179e-01  2.2331119880
1011-tram  1.635674e+00 -9.133628e-01  1.9857065693
993-tram   1.459202e+00 -1.047259e+00  2.4642695617
1031-tram  2.032435e+00 -6.067153e-01  1.2842652620
573-train  2.905312e+00  3.743981e-01 -2.0364635897
8644-bus   1.128550e+00 -1.073880e+00  2.6760407918
965-tram   1.731449e+00 -1.042289e+00  2.3881533792
1078-tram  7.983225e-01 -1.067677e+00  4.1640227549
8824-bus   1.036228e+00 -1.057476e+00  2.5147069445
620-train  5.635131e-01 -1.340494e-01  0.3266332051
1216-tram  6.206278e-01 -4.369961e-02  0.0396541353
1556-tram  1.862118e+00  8.514429e-01  0.4450465036
1467-tram  9.115707e-01  1.507740e-01 -0.7964056990
1392-tram  9.616002e-01 -4.947788e-01  2.0388915271
1335-tram  5.499497e-01 -6.114231e-01  2.3425913525
12407-bus  3.231094e-01  9.190143e-01  0.8277628996
591-train  9.814291e-01  2.350652e-01 -0.7297119723
1452-tram  1.766573e+00  3.062619e-01  0.7128423425
1198-tram  1.446002e+00 -3.812990e-01  0.7165172005
9154-bus   1.015236e+00  1.154055e-01  1.5730817138
8542-bus   8.671445e-01 -8.419069e-01  2.0755064962
9139-bus   1.248434e+00 -2.044846e-01  2.1409277570
947-tram   1.585236e+00 -8.285115e-01  1.8108379687
1058-tram  1.812716e+00 -3.351267e-01  1.2968450805
1091-tram  1.882546e+00  3.178027e-02  1.5643321852
1382-tram  1.018872e+00  3.376920e-01  1.7123736715
8992-bus   8.393400e-01 -1.007939e+00  3.1288568090
9055-bus   6.894115e-01 -9.093313e-01  3.5461650397
932-tram   1.068102e+00 -7.343989e-01  1.6708049235
8920-bus   8.154748e-01 -1.087054e+00  2.8965584592
8817-bus   1.124192e+00 -1.088927e+00  2.5269963478
603-train  1.292261e+00  2.626174e-01 -1.1451466197
651-train  9.317756e-01 -4.354777e-02 -0.2757898620
1482-tram  8.306496e-01  1.757820e-01 -0.8169311788
8761-bus   1.992883e+00 -5.076883e-01  0.6300831520
1428-tram  1.489589e+00 -1.324903e-01  1.1766756630
1541-tram  9.235153e-01  3.096607e-01 -1.0868154355
1565-tram  9.000076e-01  3.393358e-01 -1.0796429534
850-tram   1.601089e+00 -1.043672e+00  2.8484650451
499-train  1.907704e+00 -1.917112e-01  0.0330857699
1165-tram  1.077769e+00 -2.039382e-01  0.3129310105
1470-tram  1.274865e-01 -9.878791e-01  2.9468893958
838-tram   1.479334e+00 -1.087143e+00  2.8747529918
832-tram   1.634738e+00 -3.937883e-02 -0.6578284957
10926-bus  1.819966e+00 -8.591473e-03 -0.6600883523
784-tram   1.127678e+00 -8.516892e-01  2.0118735005
9581-bus   2.601980e+00  5.404503e-01 -2.1903124408
1018-tram  2.279013e+00  1.496531e-02 -0.3087385862
991-tram   2.361946e+00 -7.132256e-02 -0.1381641391
988-tram   2.431772e+00 -7.907207e-02 -0.2853846626
11-bus     7.971363e-02  2.987158e+00 -0.8992265003
922-tram   1.260523e+00 -4.621806e-01  0.8841682785
931-tram   1.842453e+00 -3.575091e-01  0.5335562690
502-train  9.375796e-01 -1.906330e-01  0.2033548364
1539-tram  1.059902e+00  2.190607e-01 -0.3317238930
505-train  1.440074e+00 -2.587652e-01  0.0943647924
508-train  1.838287e+00 -1.408930e-02 -0.7476891298
961-tram   1.220764e+00 -8.807815e-01  2.9042406718
1570-tram  9.976942e-01  3.373270e-01 -0.8446663548
889-tram   1.350660e+00 -1.020644e+00  2.5621980498
895-tram   1.523159e+00 -1.071058e+00  2.8909880101
1559-tram  1.016512e+00 -8.883071e-01  2.4375223305
934-tram   1.277601e+00 -1.041306e+00  3.2898615296
871-tram   1.612879e+00 -9.824024e-01  2.8801463154
9385-bus   1.338344e+00  7.546160e-01 -0.9800965615
859-tram   1.403197e+00 -1.064240e+00  2.9683292643
9133-bus   1.667991e+00 -1.454501e-01  0.3617784042
8868-bus   2.085668e+00 -4.208965e-01  0.1802193839
8944-bus   2.033618e+00 -3.814785e-01  0.1234922158
826-tram   1.842467e+00  4.911838e-03 -0.7500770176
1437-tram  7.679634e-01  8.406763e-02 -0.5948909903
1195-tram  1.400666e+00 -7.067034e-01  3.1234446733
9317-bus   1.106187e+00  5.619366e-01  2.6085966434
1131-tram  1.237078e+00  5.819470e-01  2.5248130801
766-tram   2.035430e+00 -2.241930e-01  0.1644578043
772-tram   1.976526e+00 -2.260983e-01  0.0935213602
775-tram   1.777164e+00 -4.352561e-01  0.6933706565
1526-tram  8.691531e-01  2.737217e-01 -1.0124577733
820-tram   1.806615e+00  9.872876e-04 -0.5500755505
657-train  1.613216e+00 -2.048484e-02 -0.8541185670
9380-bus   1.224243e+00  6.858821e-01 -0.4033046155
9141-bus   6.515149e-01 -4.743641e-01  2.6262490310
796-tram   1.102829e+00 -1.146828e+00  2.8905223562
802-tram   1.363396e+00 -1.149563e+00  2.8166436672
5-train    2.017034e+00 -5.216609e-01  0.6674022773
9214-bus   4.496920e-01 -6.877758e-01  2.0957519428
9200-bus   7.977146e-01 -5.559086e-01  4.1705606044
790-tram   1.183909e+00 -1.011804e+00  2.4480116980
596-train  1.179747e+00 -6.352423e-01  1.3865557000
1026-tram  1.042943e+00 -9.388453e-01  2.3402497278
1056-tram  2.193610e+00 -3.145070e-03 -0.0888423150
1089-tram  1.958722e+00  2.294125e-01  0.6330707947
1094-tram  1.901880e+00  2.884376e-01  0.7845913783
1004-tram  9.659409e-01 -8.081612e-01  1.7696561127
1438-tram  1.756127e+00 -2.846416e-01  0.9926215021
1047-tram  7.775337e-01 -9.724739e-01  3.1089862315
1038-tram  2.339412e+00 -3.092702e-01 -0.0963327477
8239-bus   1.082967e+00 -2.657081e-01  0.6018391396
638-train  9.907827e-01  2.995497e-02  0.4381191503
1252-tram  6.163698e-01  3.010289e-01 -0.2061751832
1404-tram  6.754111e-01  2.781400e-01  0.0891478768
1144-tram  5.665351e-01  6.040314e-01 -0.9900486927
1007-tram  1.153230e+00 -5.478760e-01  1.7555282090
599-train  6.851043e-01 -7.793896e-01  1.6730762249
1017-tram  1.924705e+00 -4.223451e-01  0.2619507025
1014-tram  2.235269e+00 -4.150798e-01  0.1460754765
1029-tram  2.199109e+00 -3.755775e-01  0.0327383870
602-train  5.287204e-01 -4.963499e-01  0.7775520521
525-train  2.245295e+00  1.313185e-02  0.2357361328
1400-tram  1.004462e+00  7.582295e-03  0.5789486551
1445-tram  7.081903e-01 -1.159828e-01  1.0712795473
1481-tram  1.300185e+00  1.949838e-01  0.2261841706
1408-tram  1.131045e+00 -1.133719e-01  0.7012278266
1403-tram  1.252757e+00 -3.301116e-02  0.4602875658
9027-bus   1.178618e+00 -6.570575e-01  1.6279920063
8625-bus   1.001197e+00 -8.573910e-01  1.6845005578
8619-bus   9.331591e-01 -8.020875e-01  1.4968938483
8574-bus   1.172950e+00 -7.851903e-01  1.4421690115
1082-tram  9.470605e-01 -5.903096e-01  3.0913823690
940-tram   2.033007e+00 -2.299210e-01  0.1820829496
1456-tram  1.563049e+00 -3.195353e-01  1.1617035881
898-tram   1.247080e+00 -1.091835e+00  3.3190657041
1109-tram  1.731282e+00  4.874496e-01  1.7833340818
1032-tram  1.219711e+00 -6.542960e-01  1.5368416014
12331-bus  3.786290e-01  9.949942e-01  3.3276649835
8228-bus   1.433861e+00 -1.728420e-01  0.2116651496
1360-tram  1.635803e+00 -1.739499e-01  0.5723733527
1336-tram  1.684512e+00 -9.332686e-02  0.1242544303
9224-bus   7.081200e-01 -4.557323e-01  4.1888364477
997-tram   1.650629e+00 -8.294745e-01  2.6626488427
7886-bus   2.001398e+00 -1.779438e-01 -0.3779249429
926-tram   1.045893e+00 -5.262645e-01  1.0578831843
8560-bus   1.356767e+00 -7.001660e-01  1.1755197266
8689-bus   7.120570e-01 -7.985749e-01  1.7734508337
972-tram   1.056608e+00 -9.686046e-01  2.4022561006
9129-bus   7.429277e-01 -6.965976e-01  3.7505880328
969-tram   1.602679e+00  6.441787e-02  0.0340542078
957-tram   1.825551e+00 -3.979192e-02  0.2482983754
1126-tram  1.904437e+00  1.602217e-01 -0.2180042436
927-tram   1.768527e+00 -4.254305e-01  0.5176306238
1132-tram  2.542723e+00  9.067119e-02 -0.1526220108
9262-bus   9.674573e-01 -1.601951e-01  3.6934989925
925-tram   1.877855e+00 -2.718792e-01  0.2796629183
9376-bus   1.135463e+00  6.591092e-01  0.2291437439
1384-tram  1.026079e+00  2.746039e-01  0.4808876927
568-train  1.833398e+00 -5.106406e-01  0.6462841345
565-train  1.997499e+00 -3.950633e-01  0.1767487216
9003-bus   1.897756e+00 -3.709226e-01  0.1529311307
8505-bus   1.588679e+00 -4.818859e-01  0.5896946978
938-tram   7.284055e-01 -7.054633e-01  1.5343682174
8596-bus   1.487034e+00 -6.784877e-01  1.1031821724
1045-tram  6.490754e-01 -9.293183e-01  3.2827297050
1051-tram  1.115861e+00 -8.217187e-01  2.8121178615
1419-tram  1.273088e+00  2.929876e-01  0.1095333167
1398-tram  1.043091e+00  6.417128e-02  0.5743348461
